,PITCHER,NAME,YEAR,Unnamed: 0,W,L,SV,IP,R,ER,PA,AB,H,HR,TB,BB,UBB,IBB,HBP,SO,PLAYERID,BASEBALLREFERENCECODE,WARP,TEAM
730,17385,Bob Milacki,1990,1674,23,35,1,527.6667,308,284,2311,2069.0,575,63,904.0,204,191,13,4.0,256,17385,milacbo01,-1.289108,BAL
731,17392,Alan Mills,1990,1679,34,30,13,572.6659999999998,262,247,2512,2093.0,501,68,824.0,349,307,42,17.0,411,17392,millsal01,-4.40935517,BAL
732,17393,Blas Minor,1990,1681,13,10,5,225.0,115,110,957,860.0,231,29,371.0,70,62,8,7.0,184,17393,minorbl01,4.1500204,PIT
733,17403,Jeff Montgomery,1980,1686,16,7,19,174.0,56,52,723,648.0,145,11,206.0,64,58,6,4.0,154,17403,montgje01,3.68878,KCR
734,17403,Jeff Montgomery,1990,1687,30,45,285,694.6666,291,264,2914,2605.0,640,70,979.0,232,198,34,22.0,579,17403,montgje01,13.382818999999998,KCR
735,17407,Marcus Moore,1990,1691,7,5,2,86.33330000000002,72,60,415,333.0,89,11,151.0,63,60,3,8.0,73,17407,moorema01,-0.8597445,COL
736,17408,Mike Moore,1980,1692,85,107,2,1698.6670000000001,865,779,7219,6481.0,1691,160,2548.0,618,586,32,31.0,1109,17408,mooremi01,6.3914800000000005,SEA
737,17408,Mike Moore,1990,1693,76,69,0,1133.0,651,602,4984,4355.0,1167,131,1836.0,538,509,29,24.0,558,17408,mooremi01,-2.835809,DET
738,17416,Mike Morgan,1980,1702,40,66,2,848.9996,446,409,3644,3297.0,914,84,1375.0,288,268,20,14.0,397,17416,morgami01,-2.7696389999999997,SEA
739,17416,Mike Morgan,1990,1703,92,101,1,1660.0007,819,740,7028,6321.0,1699,159,2570.0,526,479,47,52.0,896,17416,morgami01,23.115596,CHC
740,17416,Mike Morgan,2000,1704,7,6,5,173.667,97,93,772,685.0,209,19,307.0,66,56,10,4.0,93,17416,morgami01,1.0272332,ARI
741,17426,Bobby Munoz,1990,1709,11,18,1,236.333,156,136,1067,933.0,271,24,412.0,98,91,7,8.0,132,17426,munozbo01,1.8526219900000005,PHI
742,17438,Joe Nelson,2000,1720,7,2,13,143.6667,74,65,638,540.0,122,18,213.0,78,69,9,7.0,145,17438,nelsojo01,1.516852,ATL
743,17454,Chad Ogea,1990,1726,37,35,0,632.6663,364,343,2747,2472.0,672,93,1124.0,214,203,11,23.0,369,17454,ogeach01,-0.36514,CLE
744,17457,Omar Olivares,1990,1730,67,69,3,1373.6667000000002,716,665,5964,5233.0,1421,132,2153.0,583,561,22,63.0,727,17457,olivaom01,0.2396790000000005,STL
745,17457,Omar Olivares,2000,1731,10,17,1,218.0,173,161,1002,869.0,257,27,403.0,102,94,8,17.0,126,17457,olivaom01,-2.6459200000000003,OAK
746,17459,Gregg Olson,1980,1732,6,3,27,96.0,21,20,407,345.0,67,2,89.0,56,45,11,1.0,99,17459,olsongr01,2.037836,BAL
747,17459,Gregg Olson,1990,1733,34,34,190,533.6667,219,206,2281,1990.0,484,36,681.0,247,218,29,10.0,450,17459,olsongr01,9.13973,BAL
748,17460,Steve Ontiveros,1980,1735,18,18,19,383.3338,182,162,1609,1447.0,349,39,534.0,130,120,10,7.0,229,17460,ontivst02,5.732692819999999,OAK
749,17460,Steve Ontiveros,1990,1736,15,12,0,273.0,120,102,1136,1041.0,264,20,377.0,73,70,3,10.0,152,17460,ontivst02,4.615041000000001,OAK
750,17461,Mike Oquist,1990,1738,25,31,0,555.0006999999998,348,337,2492,2195.0,623,73,1002.0,243,224,19,21.0,351,17461,oquismi01,-3.4632263,BAL
751,17472,Vicente Palacios,1990,1743,14,16,7,307.6670000000001,148,143,1297,1134.0,281,36,449.0,129,123,6,6.0,234,17472,palacvi01,5.11552,PIT
752,17473,Donn Pall,1990,1746,20,16,4,389.6667,185,161,1639,1485.0,390,42,588.0,112,87,25,13.0,204,17473,palldo01,4.467010400000001,CHW
753,17477,Jose Parra,1990,1748,6,10,0,142.0,115,104,659,590.0,181,28,310.0,55,54,1,6.0,86,17477,parrajo01,-1.066186,MIN
754,17481,Danny Patterson,1990,1755,14,11,3,200.6667,102,95,866,788.0,221,19,341.0,64,54,10,3.0,150,17481,patteda04,1.4067421999999998,TEX
755,17481,Danny Patterson,2000,1756,10,11,6,183.6668,87,82,771,693.0,197,16,284.0,48,39,9,13.0,100,17481,patteda04,0.7625377,DET
756,17485,Roger Pavlik,1990,1758,47,39,1,743.0,397,378,3247,2833.0,743,85,1175.0,351,335,16,23.0,526,17485,pavliro01,3.43469747,TEX
757,17502,Mark Petkovsek,1990,1768,41,24,3,552.3333,310,278,2383,2139.0,608,60,926.0,171,155,16,27.0,285,17502,petkoma01,3.3742062399999995,STL
758,17507,Hipolito Pichardo,1990,1773,42,39,19,669.6667,370,333,2937,2616.0,730,50,1039.0,249,219,30,27.0,340,17507,pichahi01,-0.306923,KCR
759,17507,Hipolito Pichardo,2000,1774,8,5,1,100.0,55,47,440,386.0,108,4,146.0,38,32,6,8.0,54,17507,pichahi01,-0.21946950000000004,BOS
760,17512,Jim Pittsley,1990,1778,7,12,0,225.6666,167,151,1038,893.0,268,36,435.0,117,115,2,10.0,116,17512,pittsji01,-3.1976583,KCR
761,17515,Eric Plunk,1980,1780,23,21,8,397.666,198,185,1745,1443.0,326,38,497.0,267,256,11,9.0,352,17515,plunker01,2.34086,OAK
762,17515,Eric Plunk,1990,1781,49,37,27,753.3338,339,303,3285,2824.0,683,84,1100.0,380,346,34,23.0,729,17515,plunker01,9.172941,CLE
763,17519,Mark Portugal,1980,1784,18,20,4,346.6670000000001,176,169,1472,1300.0,345,44,547.0,142,139,3,5.0,224,17519,portuma01,1.7720770999999995,MIN
764,17519,Mark Portugal,1990,1785,91,75,1,1479.6657,720,648,6254,5659.0,1468,165,2277.0,465,441,24,31.0,910,17519,portuma01,26.862119000000003,HOU
765,17528,Tim Pugh,1990,1789,25,28,0,416.6662,249,230,1849,1646.0,479,51,727.0,158,149,9,15.0,214,17528,pughti01,1.9225729,CIN
766,17547,Pat Rapp,1990,1807,56,67,0,1043.332,569,517,4614,3961.0,1096,95,1625.0,529,504,25,42.0,637,17547,rapppa01,1.5034878999999999,FLA
767,17547,Pat Rapp,2000,1808,14,24,0,344.0,221,204,1529,1348.0,372,38,588.0,154,147,7,7.0,188,17547,rapppa01,-0.12800700000000004,ANA
768,17556,Carlos Reyes,1990,1815,19,30,3,489.9996,268,248,2150,1897.0,511,69,821.0,202,181,21,14.0,330,17556,reyesca01,1.875563,OAK
769,17558,Paul Rigdon,2000,1819,8,10,0,166.6667,104,101,741,637.0,175,31,305.0,81,70,11,4.0,112,17558,rigdopa01,0.9937780000000002,MIL
770,17562,Bill Risley,1990,1822,15,13,1,221.3333,106,98,925,800.0,180,31,326.0,101,92,9,6.0,203,17562,rislebi01,1.1073022,TOR
771,17563,Kevin Ritz,1990,1824,41,50,2,679.3326,444,412,3082,2669.0,773,67,1159.0,333,313,20,29.0,406,17563,ritzke01,-4.8506480000000005,COL
772,17579,Mel Rojas,1990,1831,34,31,126,667.0003,305,283,2830,2491.0,591,65,933.0,254,223,31,37.0,562,17579,rojasme01,9.7665265,MON
773,17586,Brian Rose,1990,1836,8,10,0,138.6667,95,86,617,565.0,160,28,280.0,45,43,2,4.0,72,17586,rosebr01,-0.6571579299999999,BOS
774,17586,Brian Rose,2000,1837,7,13,0,145.667,102,99,670,589.0,171,28,298.0,65,55,10,6.0,79,17586,rosebr01,-1.5492180000000002,BOS
775,17591,Johnny Ruffin,1990,1840,10,6,3,183.3333,87,79,789,688.0,168,21,274.0,86,77,9,3.0,154,17591,ruffijo01,2.573243,CIN
776,17593,Ken Ryan,1990,1844,14,16,30,285.6668,140,124,1265,1065.0,266,21,390.0,164,138,26,9.0,225,17593,ryanke01,2.5514296,BOS
777,17596,Bret Saberhagen,1980,1847,92,61,1,1329.0,522,477,5375,5018.0,1240,105,1870.0,258,239,19,17.0,870,17596,saberbr01,28.63776,KCR
778,17596,Bret Saberhagen,1990,1848,74,54,0,1218.6657,503,465,4982,4652.0,1193,110,1819.0,213,198,15,41.0,835,17596,saberbr01,25.820923,NYM
779,17598,A. J. Sager,1990,1851,12,15,5,283.6667,186,169,1258,1119.0,332,32,499.0,99,81,18,6.0,164,17598,sagera.01,0.66282,DET
780,17601,Roger Salkeld,1990,1853,10,10,0,189.3333,120,118,861,734.0,203,25,337.0,103,100,3,8.0,141,17601,salkero01,-1.205993,SEA
781,17607,Scott Sanders,1990,1856,34,45,5,681.6667,399,368,2976,2626.0,674,93,1106.0,276,245,31,14.0,632,17607,sandesc02,14.112113,SDP
782,17615,Bob Scanlan,1990,1862,20,34,17,508.6665,283,248,2218,1957.0,540,41,794.0,195,172,23,21.0,239,17615,scanlbo01,0.4334330000000001,CHC
783,17624,Tim Scott,1990,1872,24,13,5,314.0,157,144,1375,1198.0,308,24,463.0,133,118,15,19.0,253,17624,scottti01,5.2210835000000015,MON
784,17633,Jeff Shaw,1990,1876,28,45,133,716.0004,307,277,2997,2717.0,697,74,1067.0,200,167,33,22.0,448,17633,shawje01,7.37417123,CIN
785,17633,Jeff Shaw,2000,1877,6,9,70,132.0,61,57,552,508.0,124,17,211.0,34,23,11,3.0,97,17633,shawje01,1.7248310000000002,LAD
786,17640,Bill  Simas,1990,1880,16,16,23,270.6667,132,118,1198,1043.0,263,30,423.0,127,106,21,13.0,216,17640,simasbi01,1.97415,CHW
787,17647,Heathcliff Slocumb,1990,1886,26,33,97,562.3333,277,248,2544,2154.0,567,29,752.0,321,285,36,18.0,467,17647,slocuhe01,3.5079010000000013,CHC
788,17648,Joe Slusarski,1990,1888,11,13,0,212.6664,137,124,955,831.0,237,33,388.0,99,93,6,12.0,108,17648,slusajo01,-1.9734557,OAK
789,17649,Aaron Small,1990,1890,15,10,4,201.3334,130,117,918,799.0,241,19,347.0,92,81,11,8.0,112,17649,smallaa01,-1.3117056,OAK
790,17649,Aaron Small,2000,1891,10,3,0,120.3333,72,69,536,480.0,139,18,233.0,45,44,1,6.0,58,17649,smallaa01,-0.7051650999999999,NYY
791,17653,Chuck Smith,2000,1896,11,11,0,210.667,100,90,898,783.0,200,16,308.0,89,83,6,9.0,189,17653,smithch07,4.8762300000000005,FLA
792,17655,Lee Smith,1980,1897,50,57,234,835.6664999999998,304,275,3481,3071.0,716,51,1004.0,334,261,73,7.0,836,17655,smithle02,18.910089300000003,CHC
793,17655,Lee Smith,1990,1898,21,35,244,453.6666,171,159,1907,1720.0,417,38,630.0,152,125,27,3.0,415,17655,smithle02,10.303973,STL
794,17657,Pete Smith,1980,1899,13,31,0,368.9997,193,172,1593,1406.0,366,31,533.0,159,154,5,1.0,250,17657,smithpe02,4.2682764,ATL
795,17657,Pete Smith,1990,1900,34,40,1,656.6663,364,346,2830,2514.0,677,95,1103.0,245,226,19,9.0,390,17657,smithpe02,7.480577,ATL
796,17660,John Snyder,1990,1902,16,14,0,215.6663,152,142,969,873.0,263,41,446.0,72,71,1,8.0,119,17660,snydejo02,0.3218570000000001,CHW
797,17663,Clint Sodowsky,1990,1906,8,14,0,183.6666,138,126,876,735.0,214,21,314.0,117,105,12,12.0,118,17663,sodowcl01,-1.7979810369999998,DET
798,17672,Jerry Spradlin,1990,1914,13,14,4,281.6667,147,136,1182,1060.0,270,29,418.0,90,80,10,13.0,225,17672,spradje01,4.31672564,CIN
799,17674,Dennis Springer,1990,1916,23,45,1,623.6669999999999,396,358,2725,2395.0,662,103,1120.0,249,243,6,36.0,283,17674,sprinde01,-9.8782556,ANA
800,17681,Dave Stevens,1990,1921,15,16,21,248.0,170,164,1148,989.0,293,47,513.0,131,120,11,4.0,166,17681,steveda01,-4.9404460000000014,MIN
801,17693,Rob Dibble,1980,1926,11,6,2,158.3333,35,35,636,560.0,105,6,149.0,60,44,16,4.0,200,17693,dibblro01,5.7927800000000005,CIN
802,17693,Rob Dibble,1990,1927,16,19,87,318.6666,134,123,1343,1125.0,227,21,338.0,178,169,9,8.0,445,17693,dibblro01,8.716764999999999,CIN
803,17697,John Habyan,1980,1930,9,10,1,159.9997,95,82,690,613.0,159,25,275.0,62,59,3,2.0,84,17697,habyajo01,-1.0006813799999998,BAL
804,17697,John Habyan,1990,1931,17,14,11,372.3334,159,146,1572,1413.0,378,22,555.0,124,100,24,8.0,288,17697,habyajo01,5.89384555,NYY
805,17701,Charlie Hough,1970,1935,46,43,59,767.3330000000002,331,291,3276,2777.0,604,64,921.0,396,377,19,47.0,511,17701,houghch01,8.6246461,LAD
806,17701,Charlie Hough,1980,1936,128,114,2,2121.6656,999,864,8942,7885.0,1842,218,2904.0,867,849,18,80.0,1363,17701,houghch01,29.399690000000003,TEX
807,17701,Charlie Hough,1990,1937,42,59,0,912.3330000000001,477,427,3950,3415.0,837,101,1336.0,402,395,7,47.0,488,17701,houghch01,2.7286237,CHW
808,17715,Ted Power,1980,1945,57,56,41,876.6669999999999,447,404,3778,3327.0,877,76,1315.0,352,303,49,11.0,530,17715,powerte01,8.0431758,CIN
809,17715,Ted Power,1990,1946,11,13,29,283.3333,121,111,1204,1063.0,282,21,403.0,100,76,24,6.0,171,17715,powerte01,1.8404945,CLE
810,17717,Ben Rivera,1990,1947,23,17,0,318.333,168,160,1405,1218.0,314,32,487.0,152,144,8,11.0,219,17717,riverbe01,4.4617922,PHI
811,17722,Bill Sampen,1990,1950,25,21,2,299.3332,138,124,1315,1138.0,312,26,446.0,133,113,20,16.0,176,17722,sampebi01,2.3049150000000003,MON
812,17740,Ryan Bowen,1990,1962,17,28,0,326.0004,208,192,1484,1263.0,350,35,530.0,184,171,13,10.0,216,17740,bowenry01,2.3935869999999997,FLA
813,17744,Mike Campbell,1980,1963,8,16,0,185.0003,132,118,825,733.0,197,31,334.0,78,75,3,2.0,104,17744,campbmi01,-3.863007,SEA
814,17751,Bill Gullickson,1980,1967,101,86,0,1643.0,725,660,6801,6269.0,1610,152,2447.0,398,353,45,21.0,916,17751,gullibi01,33.10629,MON
815,17751,Bill Gullickson,1990,1968,61,50,0,915.9989999999999,503,458,3939,3635.0,1047,130,1691.0,224,187,37,13.0,363,17751,gullibi01,-7.838497900000001,DET
816,17752,Dwayne Henry,1990,1970,11,9,9,257.00010000000003,136,127,1132,943.0,224,20,355.0,157,137,20,5.0,203,17752,henrydw01,0.8212569999999999,CIN
817,17759,Kurt Knudsen,1990,1977,6,5,7,113.6667,69,64,518,434.0,118,20,198.0,68,56,12,5.0,81,17759,knudsku01,-0.861453,DET
818,17771,Melido Perez,1980,1984,24,25,0,390.6663,223,194,1699,1505.0,391,51,641.0,167,164,3,5.0,284,17771,perezme01,3.0241919,CHW
819,17771,Melido Perez,1990,1985,54,60,1,964.0003,477,433,4053,3609.0,877,93,1365.0,384,366,18,13.0,808,17771,perezme01,19.607306,NYY
820,17775,Scott Scudder,1990,1988,17,25,1,285.9997,177,156,1288,1106.0,304,28,463.0,145,137,8,12.0,160,17775,scuddsc01,-1.325705,CIN
821,17779,Dave Stewart,1980,1990,101,74,19,1558.9988999999996,704,638,6635,5897.0,1454,139,2203.0,594,556,38,30.0,1035,17779,stewada01,21.377362,OAK
822,17779,Dave Stewart,1990,1991,67,55,0,1068.6660000000002,555,516,4610,4062.0,1044,125,1653.0,440,432,8,32.0,705,17779,stewada01,6.300018799999998,OAK
823,17787,Mike Birkbeck,1980,1993,12,17,0,235.6667,146,134,1059,951.0,285,22,405.0,90,87,3,4.0,133,17787,birkbmi01,0.8487450999999999,MIL
824,17809,Mike Ignasiak,1990,2013,10,4,0,137.00009999999997,77,73,596,518.0,141,14,222.0,65,56,9,5.0,88,17809,ignasmi01,-0.3413443999999999,MIL
825,17819,Rich Monteleone,1990,2019,22,15,0,302.3333,150,133,1275,1147.0,291,38,483.0,101,83,18,1.0,180,17819,monteri01,0.410498,NYY
826,17840,Chris Bosio,1980,2031,33,37,8,621.3337,299,271,2623,2432.0,643,56,928.0,149,139,10,9.0,436,17840,bosioch01,12.445113,MIL
827,17840,Chris Bosio,1990,2032,61,56,1,1088.6667,536,482,4602,4165.0,1099,106,1669.0,332,320,12,32.0,623,17840,bosioch01,8.932130699999998,SEA
828,17844,Cris Carpenter,1980,2036,6,7,0,115.6667,57,49,506,455.0,126,7,186.0,35,24,11,3.0,59,17844,carpecr01,1.5188059999999999,STL
829,17844,Cris Carpenter,1990,2037,21,15,7,298.6666,137,131,1248,1115.0,272,31,431.0,96,68,28,8.0,193,17844,carpecr01,3.409186795,STL
830,17852,Marvin Freeman,1990,2045,31,25,5,523.0006999999998,291,265,2278,2031.0,553,61,852.0,191,175,16,22.0,338,17852,freemma02,3.852827,ATL
831,17854,Tommy Greene,1990,2047,37,23,0,601.6669999999999,298,277,2587,2284.0,569,57,882.0,235,225,10,10.0,444,17854,greento01,11.654886999999999,PHI
832,17855,Jose Guzman,1980,2048,37,44,0,619.9997,328,290,2653,2366.0,602,76,952.0,238,232,6,14.0,411,17855,guzmajo01,4.651268,TEX
833,17855,Jose Guzman,1990,2049,43,30,0,604.3337,288,261,2589,2294.0,591,53,900.0,244,237,7,12.0,478,17855,guzmajo01,9.954030299999998,CHC
834,17860,Les Lancaster,1980,2053,16,11,13,290.6664,130,119,1237,1106.0,287,20,413.0,100,87,13,2.0,170,17860,lancale01,1.4316210000000005,CHC
835,17860,Les Lancaster,1990,2054,25,17,9,413.0,215,198,1795,1589.0,428,40,639.0,161,129,32,9.0,238,17860,lancale01,-1.140048,CHC
836,17865,Kirk McCaskill,1980,2057,56,44,0,868.9997,406,377,3653,3292.0,837,81,1245.0,310,304,6,15.0,565,17865,mccaski01,9.700270800000002,CAL
837,17865,Kirk McCaskill,1990,2058,50,64,7,860.0004,470,414,3752,3329.0,911,73,1333.0,355,326,29,19.0,438,17865,mccaski01,0.007512000000000184,CHW
838,17879,Wally Whitehurst,1990,2065,20,36,3,473.6667,229,211,2011,1836.0,508,41,753.0,125,106,19,12.0,304,17879,whitewa02,8.648767,NYM
839,17883,Larry Andersen,1980,2068,27,27,27,686.6672,287,246,2891,2602.0,662,44,938.0,212,166,46,13.0,477,17883,anderla02,8.769637,HOU
840,17883,Larry Andersen,1990,2069,13,11,22,272.0001,91,80,1118,1006.0,231,10,298.0,84,69,15,4.0,262,17883,anderla02,8.064467999999998,PHI
841,17884,Luis Aquino,1980,2070,8,9,0,181.6663,85,72,777,708.0,195,9,264.0,55,50,5,5.0,84,17884,aquinlu01,-0.03137479999999987,KCR
842,17884,Luis Aquino,1990,2071,23,23,5,496.667,226,205,2125,1901.0,503,36,736.0,169,150,19,20.0,234,17884,aquinlu01,-0.5062700000000002,KCR
843,17897,Willie Fraser,1980,2076,26,30,3,467.334,251,231,2000,1784.0,449,65,764.0,167,153,14,20.0,240,17897,frasewi01,-0.6988163999999999,CAL
844,17897,Willie Fraser,1990,2077,12,10,4,189.6666,103,95,825,732.0,191,24,300.0,71,59,12,9.0,88,17897,frasewi01,-1.629691,CAL
845,17907,Phil Leftwich,1990,2082,9,17,0,202.0,119,112,877,789.0,220,22,340.0,72,69,3,6.0,102,17907,leftwph01,-0.1949806,CAL
846,17912,Jack Morris,1970,2085,21,13,0,349.3337,153,142,1464,1296.0,324,31,474.0,131,122,9,7.0,189,17912,morrija02,2.283099,DET
847,17912,Jack Morris,1980,2086,162,119,0,2443.666,1085,995,10208,9186.0,2212,264,3480.0,858,792,66,23.0,1629,17912,morrija02,38.664023,DET
848,17912,Jack Morris,1990,2087,71,54,0,1031.001,577,520,4448,3961.0,1031,94,1534.0,401,377,24,28.0,660,17912,morrija02,9.448151,TOR
849,17915,Edwin Nunez,1980,2090,19,25,36,396.6666,209,183,1720,1505.0,395,54,649.0,169,141,28,9.0,296,17915,nunezed01,0.7438870000000002,SEA
850,17915,Edwin Nunez,1990,2091,9,11,18,255.6667,136,121,1146,1001.0,271,20,402.0,111,101,10,10.0,212,17915,nunezed01,3.1150021,MIL
851,17921,Frank Seminara,1990,2094,12,9,0,163.6663,88,75,722,626.0,171,12,244.0,75,69,6,6.0,90,17921,seminfr01,1.2722268100000005,SDP
852,17927,Duane Ward,1980,2096,14,15,30,256.00070000000005,127,114,1126,937.0,234,11,318.0,142,121,21,11.0,232,17927,warddu01,3.9011217000000005,TOR
853,17927,Duane Ward,1990,2097,18,22,91,410.6664,141,129,1657,1483.0,317,21,434.0,144,126,18,6.0,447,17927,warddu01,12.5779269,TOR
854,17935,John Doherty,1990,2104,32,31,9,521.3333,316,282,2258,2068.0,613,47,870.0,140,112,28,19.0,177,17935,doherjo02,-2.799703,DET
855,17936,Tom Edens,1990,2106,19,12,6,304.3333,139,128,1299,1147.0,300,18,427.0,119,101,18,8.0,178,17936,edensto01,2.1453892000000003,HOU
856,17937,Kevin Gross,1980,2107,71,78,1,1306.001,626,573,5631,4980.0,1276,124,1955.0,518,485,33,50.0,885,17937,grosske01,18.207980000000006,PHI
857,17937,Kevin Gross,1990,2108,71,80,4,1181.6663,619,564,5160,4567.0,1243,106,1807.0,468,425,43,29.0,842,17937,grosske01,14.986372,LAD
858,17940,Bryan Harvey,1980,2110,10,8,42,136.0,43,39,570,493.0,101,10,147.0,63,56,7,1.0,148,17940,harvebr01,3.1994975,CAL
859,17940,Bryan Harvey,1990,2111,7,17,135,251.0,79,68,1012,903.0,177,20,257.0,81,69,12,1.0,300,17940,harvebr01,7.934864000000001,CAL
860,17953,Alejandro Pena,1980,2119,38,38,32,769.3329,301,250,3200,2895.0,693,44,942.0,244,201,43,11.0,571,17953,penaal01,18.163504000000003,LAD
861,17953,Alejandro Pena,1990,2120,18,14,42,288.3333,126,115,1198,1092.0,266,31,415.0,87,68,19,2.0,268,17953,penaal01,6.0690550000000005,ATL
862,17960,Rick Sutcliffe,1970,2122,17,10,0,248.6667,104,93,1042,915.0,221,16,301.0,99,93,6,3.0,120,17960,sutclri01,3.2641654,LAD
863,17960,Rick Sutcliffe,1980,2123,116,93,6,1859.999,866,799,7887,6981.0,1764,160,2672.0,745,689,56,28.0,1285,17960,sutclri01,26.46402530000001,CHC
864,17960,Rick Sutcliffe,1990,2124,38,36,0,588.9997,354,331,2619,2323.0,677,60,1020.0,237,224,13,15.0,274,17960,sutclri01,-4.077957,BAL
865,17967,Scott Bankhead,1980,2127,38,32,0,615.6659999999998,299,276,2578,2358.0,591,76,985.0,175,162,13,10.0,431,17967,bankhsc01,3.916561,SEA
866,17967,Scott Bankhead,1990,2128,19,16,1,285.3334,152,142,1236,1097.0,285,35,458.0,114,101,13,5.0,183,17967,bankhsc01,0.16913599999999995,BOS
867,17968,Mike Bielecki,1980,2129,30,26,0,505.0,242,216,2184,1914.0,483,41,737.0,223,210,13,4.0,311,17968,bielemi01,5.1085255,PIT
868,17968,Mike Bielecki,1990,2130,40,47,5,726.0003,391,356,3145,2799.0,753,75,1157.0,273,241,32,15.0,472,17968,bielemi01,6.4080840000000014,ATL
869,17971,Todd Burns,1980,2133,14,7,9,199.0003,65,60,799,723.0,159,11,224.0,62,56,6,2.0,106,17971,burnsto02,1.4483700000000002,OAK
870,17971,Todd Burns,1990,2134,7,16,4,290.6667,144,129,1246,1099.0,280,32,464.0,113,98,15,6.0,146,17971,burnsto02,-0.6980089999999999,OAK
871,17973,Chuck Crim,1980,2135,22,21,28,352.6670000000001,140,124,1461,1324.0,342,33,498.0,103,86,17,7.0,173,17973,crimch01,1.2708009999999996,MIL
872,17973,Chuck Crim,1990,2136,25,22,17,343.6666,194,172,1508,1366.0,389,38,564.0,106,80,26,13.0,161,17973,crimch01,0.06998900000000002,CAL
873,17976,John Dopson,1980,2137,15,21,0,351.0,170,148,1501,1351.0,341,33,502.0,131,128,3,3.0,200,17976,dopsojo01,4.0144727,MON
874,17976,John Dopson,1990,2138,15,26,1,374.3334,221,196,1624,1460.0,411,41,628.0,133,116,17,7.0,186,17976,dopsojo01,-0.054992686900000136,BOS
875,17982,Jeremy Hernandez,1990,2140,10,14,20,193.0003,88,78,813,716.0,191,20,295.0,67,51,16,4.0,122,17982,hernaje02,2.237596,SDP
876,17983,Jeff Innis,1990,2142,9,17,5,275.6667,110,95,1158,1003.0,251,15,349.0,107,82,25,13.0,134,17983,innisje01,1.8141290000000003,NYM
877,17994,Scott Sanderson,1970,2153,13,10,1,229.0,89,81,947,851.0,200,19,301.0,75,71,4,4.0,188,17994,sandesc01,6.38448,MON
878,17994,Scott Sanderson,1980,2154,85,79,4,1391.6666000000002,612,558,5755,5294.0,1367,143,2144.0,337,306,31,16.0,893,17994,sandesc01,27.236126000000002,CHC
879,17994,Scott Sanderson,1990,2155,65,54,0,940.9993,508,454,4007,3707.0,1023,135,1678.0,213,197,16,23.0,530,17994,sandesc01,6.5607570000000015,CAL
880,17997,Bobby Thigpen,1980,2157,16,19,91,293.6667,109,100,1245,1100.0,270,27,384.0,109,98,11,9.0,181,17997,thigpbo01,0.6499729999999999,CHW
881,17997,Bobby Thigpen,1990,2158,15,17,110,275.0001,128,117,1203,1030.0,267,29,405.0,129,112,17,14.0,195,17997,thigpbo01,1.3219999999999998,CHW
882,17998,Mark Williamson,1980,2159,23,22,14,350.0,164,155,1472,1330.0,352,30,518.0,111,79,32,7.0,197,17998,willima05,1.8992759999999997,BAL
883,17998,Mark Williamson,1990,2160,23,13,7,339.6666,157,141,1455,1304.0,349,32,529.0,115,96,19,2.0,200,17998,willima05,2.6711047000000003,BAL
884,18012,Ron Darling,1980,2169,87,55,0,1391.6672999999996,593,523,5826,5162.0,1242,126,1900.0,542,524,18,25.0,991,18012,darliro01,29.124802000000003,NYM
885,18012,Ron Darling,1990,2170,49,61,0,968.666,546,493,4206,3735.0,1002,113,1582.0,364,342,22,34.0,599,18012,darliro01,10.645483,OAK
886,18014,John Farrell,1980,2172,28,25,0,487.333,232,209,2087,1873.0,480,36,696.0,160,152,8,21.0,252,18014,farrejo03,1.4010499999999997,CLE
887,18014,John Farrell,1990,2173,8,21,0,211.3334,151,145,953,840.0,252,36,425.0,90,86,4,10.0,103,18014,farrejo03,-1.9547058,CAL
888,18016,Jim Gott,1980,2175,35,48,50,748.6669999999999,391,347,3235,2859.0,732,60,1081.0,310,285,25,16.0,530,18016,gottji01,8.13472569,PIT
889,18016,Jim Gott,1990,2176,21,26,41,371.3333,155,134,1593,1393.0,349,25,482.0,156,118,38,7.0,307,18016,gottji01,6.6124603,LAD
890,18017,Mark Gubicza,1980,2177,84,67,0,1313.3339999999998,563,512,5532,4920.0,1207,74,1717.0,502,486,16,32.0,850,18017,gubicma01,19.29001,KCR
891,18017,Mark Gubicza,1990,2178,48,69,2,909.9987,500,466,3955,3575.0,1032,81,1498.0,284,261,23,26.0,521,18017,gubicma01,8.4498224,KCR
892,18018,Mike Hartley,1990,2180,19,12,4,312.6666,141,130,1353,1169.0,285,28,438.0,139,120,19,19.0,255,18018,hartlmi01,3.9138798,LAD
